temperature,humidity,ph,rainfall,crop,yields,area,state,pressure,cost of_production 
25.43480512,81.53977797,5.837258235,96.47800391,banana,105500,64600,CUDDALORE,1012.3,748.25
28.55980972,84.51602322,5.653437902,111.0843029,banana,600,500,CUDDALORE,1010.9,686.86
26.59580783,82.99556744,5.727469947,100.5123341,banana,800,600,CUDDALORE,1009.6,806.9
27.19711623,77.3970629,6.200111068,99.46950465,banana,300,100,CUDDALORE,1007.9,1296.6
25.29391516,79.29122198,5.614471478,105.4220251,banana,55800,114300,CUDDALORE,1002.6,1358.29
29.90888522,76.98740841,6.257369799,91.99964712,banana,8800,300,CUDDALORE,1008,1612.56
27.94972463,76.63713353,6.037430836,109.0921631,banana,438600,14300,CUDDALORE,1010.2,1627.4
25.01018457,78.76260938,5.760457558,108.3690513,banana,4300,2500,CUDDALORE,1012.5,1268.12
29.21144871,84.70189923,6.158164422,108.5501443,banana,2300,3600,CUDDALORE,1015.9,110.64
27.35911627,84.54625006,6.387431383,90.81250457,banana,35500,218600,CUDDALORE,1015.9,103.53
28.0106804,76.52808057,5.891413895,103.7040783,banana,69800,54100,CUDDALORE,1013.2,136.72
28.67208915,82.20793613,5.725418961,94.37987496,banana,18600,20400,CUDDALORE,1012.9,124.56
27.34585147,78.4873835,6.281069505,92.15524332,banana,1100,2300,CUDDALORE,1011.8,102.79
29.50704598,78.20585613,5.507641778,98.12565829,banana,300,1200,CUDDALORE,1011.7,827.25
29.73770045,47.54885174,5.954626604,90.09586854,mango,6500,7800,CUDDALORE,1011.6,698.58
33.55695561,53.72979826,4.757114897,98.67527561,mango,4600,33400,CUDDALORE,1012.3,699.58
27.00315545,47.67525434,5.699586972,95.85118326,mango,2700,15100,CUDDALORE,1007.5,700.58
33.56150184,45.53556603,5.977413803,95.70525913,mango,1900,4700,CUDDALORE,1002.1,1959.55
35.89855625,54.25964196,6.430139436,92.19721736,mango,4200,30600,CUDDALORE,1009.4,2190.46
34.17719782,50.62161586,6.113935087,98.00687989,mango,400,1100,CUDDALORE,1008.7,1916.3
30.01592643,53.19212381,5.074272692,97.72843182,mango,1200,3600,CUDDALORE,1008.6,3688.54
31.74592134,45.16127859,5.667507706,93.75441586,mango,,100,CUDDALORE,1015.6,2793.8
35.99009679,52.22780489,5.978634285,95.3713484,mango,111300,108800,CUDDALORE,1013.3,2557.47
31.86641378,52.19331595,5.064613314,98.46768642,mango,136900,64300,CUDDALORE,1012.6,2021.76
27.75518664,52.34605806,4.772385986,94.11213345,mango,109600,76800,CUDDALORE,1014.5,2527.99
34.72413192,51.4271781,5.161148592,97.31258083,mango,300,200,CUDDALORE,1017.1,2197.26
27.53907547,53.63549533,6.797779227,99.35408185,mango,500,400,CUDDALORE,1016.6,2145.35
27.69637763,48.5622488,6.39474303,89.85646496,mango,300,100,CUDDALORE,1014.7,1709.66
27.25373364,52.66319725,5.566704378,91.87312479,mango,34700,106700,CUDDALORE,1012.8,1569.94
30.33723921,48.88704844,5.755049971,94.42850522,mango,5000,200,CUDDALORE,1010.2,1900.68
31.85744939,45.53106268,5.417340525,91.55845821,mango,433100,16500,CUDDALORE,1010.7,1959.55
35.39986338,49.45962621,6.166173834,97.41054011,mango,2900,1100,CUDDALORE,1017.6,2190.46
29.80747243,52.13797867,5.191265116,95.74606104,mango,1000,1100,CUDDALORE,1016.5,1916.3
34.16438906,54.16482251,4.954739564,98.33351125,mango,241000,197700,CUDDALORE,1012.9,3688.54
28.93270187,47.94053996,5.664587011,99.9834242,mango,132900,63800,CUDDALORE,1009.2,2793.8
27.98392787,53.33018851,5.548584852,99.61465679,mango,18000,4500,CUDDALORE,1010,2557.47
31.20478173,54.49960506,6.804437106,94.62954663,mango,7400,3300,CUDDALORE,1011.3,2021.76
32.13409675,50.52559148,6.097869767,98.63333684,mango,6800,7800,CUDDALORE,1008.7,2527.99
28.91862016,48.13974548,5.075504537,97.01331604,mango,25700,9400,CUDDALORE,1002.4,2197.26
31.09779147,47.41196659,4.546466109,90.28624348,mango,26700,36200,CUDDALORE,995.4,2145.35
34.73823882,49.08864345,5.855119268,90.65022183,mango,7500,11900,CUDDALORE,1008.2,1709.66
29.98080499,49.48613279,6.442393461,91.82271568,mango,10700,21000,CUDDALORE,1010.3,1569.94
33.80398664,46.12866113,4.507523551,90.82549241,mango,100,300,CUDDALORE,1006.8,1900.68
30.07202564,50.96040505,6.10729559,92.09609766,mango,2500,3700,CUDDALORE,1003.3,2295.68
27.92063282,51.77965917,6.47544932,100.2585673,mango,400,400,CUDDALORE,1002,1577.04
31.40948821,49.21729127,6.832979509,92.99739415,mango,237800,161900,CUDDALORE,995.7,3502.01
35.7877738,51.94190321,5.395275719,100.2160615,mango,132000,48600,CUDDALORE,1004.6,2572.91
33.36140093,45.02236377,6.13526938,98.81596545,mango,165800,81100,CUDDALORE,1006.5,2376
35.96054636,48.69677802,4.555688532,98.00644238,mango,1300,800,CUDDALORE,1009.3,1936.92
28.33333307,51.39586505,6.434197756,91.67241761,mango,500,400,CUDDALORE,1010,3225.35
32.27652024,50.19368841,5.316875978,95.99487068,mango,112900,123400,DHARMAPURI,1008.1,422.43
31.99490489,50.84881347,5.279388967,97.38741498,mango,364900,13000,DHARMAPURI,1009.2,599.69
27.58258929,48.56916221,6.720041791,95.8445641,mango,69800,33100,DHARMAPURI,1012.2,676.77
29.38471637,45.88744691,5.72742254,100.8124659,mango,1500,1600,DHARMAPURI,1014.5,1405.36
32.38697531,53.2328243,4.691396195,90.21633216,mango,108300,173000,DHARMAPURI,1016.4,858.58
30.91471455,49.92963856,6.810186079,90.14047759,mango,125900,73500,DHARMAPURI,1015.6,2632.14
35.37775595,45.58110023,6.454045329,97.41586402,mango,25900,6100,DHARMAPURI,1017.2,2086.67
32.32362177,52.5896771,5.842763773,93.36718816,mango,4200,4700,DHARMAPURI,1012.2,5795.48
28.22373428,47.40519056,5.024124684,97.76832322,mango,700,700,DHARMAPURI,1013.9,2246.97
27.27433181,47.16808054,6.422710539,95.257992,mango,17000,8500,DHARMAPURI,1013.3,2279.24
27.10710832,50.70880979,4.94295037,92.37238878,mango,13700,34700,DHARMAPURI,1013.3,750.62
34.89226666,48.75613373,6.414526606,91.63074547,mango,4900,13200,DHARMAPURI,1010.6,733.04
33.7462686,48.50387598,6.777788126,92.26439205,mango,3400,6200,DHARMAPURI,1012.7,749.25
27.3511056,54.43945147,6.441328044,96.27792547,mango,10000,30900,DHARMAPURI,1017.6,687.86
32.89300162,52.61323969,4.650536197,94.49161372,mango,2000,3200,DHARMAPURI,1019.3,807.9
35.38598705,51.42664176,5.254532213,90.29643888,mango,500,700,DHARMAPURI,1017.4,1297.6
27.5529736,47.90859131,5.910634533,90.40332704,mango,100,300,DHARMAPURI,1014.9,1359.29
32.82141065,47.45553843,4.755273631,90.89173106,mango,249800,180100,DHARMAPURI,1013.2,1613.56
30.17294105,51.0845903,6.814630246,95.23444287,mango,100,300,DHARMAPURI,1010.3,1628.4
29.26382931,54.82257868,5.342866119,100.7586226,mango,94600,39000,DHARMAPURI,1011.1,1269.12
32.06097197,51.08494181,6.336234624,96.59816497,mango,131400,64900,DHARMAPURI,1001.9,111.64
28.69818144,47.71875722,4.754435025,99.642454,mango,900,500,DHARMAPURI,1011.3,104.53
29.14305008,49.40983294,6.831706773,97.55155537,mango,100,100,DHARMAPURI,1011.1,137.72
28.3471611,53.53903102,6.967417766,90.40260445,mango,85600,92300,DHARMAPURI,1010.4,125.56
27.67256197,45.41692012,4.947683034,92.84991507,mango,3900,100,DHARMAPURI,1014.8,103.79
28.1218093,46.16888595,5.630619901,93.30247448,mango,678900,22500,DHARMAPURI,1017.3,828.25
30.79375683,46.69536813,6.27339822,92.21318555,mango,3600,3600,DHARMAPURI,1020.2,699.58
28.89409382,54.80750249,6.472774648,94.76322976,mango,133200,195000,DHARMAPURI,1010.2,700.58
33.33024826,45.61143594,6.953246506,98.28583013,mango,174300,81700,DHARMAPURI,1009.6,701.58
27.78912455,53.96886679,5.643710216,91.01152997,mango,58400,14600,DHARMAPURI,1013.9,1960.55
31.65333432,48.20662669,6.392313973,91.09745581,mango,30900,17900,DHARMAPURI,1015.9,2191.46
29.75150773,46.73723302,4.981816523,91.405983,mango,3700,7500,DHARMAPURI,1016.9,1917.3
31.32995611,50.22287593,5.421265283,89.78216168,mango,24500,10400,DHARMAPURI,1016.1,3689.54
35.63627319,48.97047762,6.942520105,97.51952041,mango,23200,30300,DHARMAPURI,1014.8,2794.8
31.66524687,51.98594645,5.435840509,89.98024312,mango,7900,14900,DHARMAPURI,1010.8,2558.47
32.26935342,53.56092806,5.870116071,95.94035356,mango,2200,4600,DHARMAPURI,1012.3,2022.76
27.81005614,51.59445462,4.74910393,95.89898581,mango,16800,48200,DHARMAPURI,1014.9,2528.99
34.58561471,50.34035336,5.497946899,100.3060719,mango,1900,2600,DHARMAPURI,1020.9,2198.26
31.27180992,52.23810152,6.811291098,89.74409017,mango,600,600,DHARMAPURI,1020.5,2146.35
33.93679864,52.72170281,6.460542749,97.4611918,mango,3900,2900,DHARMAPURI,1013.1,1710.66
31.09154239,47.02058367,4.791146778,91.46664318,mango,300800,186900,DHARMAPURI,1004.2,1570.94
31.89356292,49.02450149,6.4841522,89.59371481,mango,123100,46300,DHARMAPURI,1006.1,1901.68
32.45465292,50.69693751,6.526654345,95.04871605,mango,180700,79700,DHARMAPURI,1006.9,1960.55
35.47478322,47.97230503,6.279133738,97.79072474,mango,2600,1600,DHARMAPURI,1015.4,2191.46
27.32961444,49.30347234,6.052026047,93.53197359,mango,200,200,DHARMAPURI,1020.5,1917.3
30.90225239,49.95955487,5.73171945,91.77522598,mango,44000,87900,DHARMAPURI,1020.6,3689.54
29.09382275,45.5661059,5.32307197,96.23520043,mango,675600,21800,DHARMAPURI,1020.6,2794.8
30.02086169,46.78393776,4.66910839,96.63721027,mango,2700,3300,DHARMAPURI,1018.1,2558.47
34.13072188,51.25786185,5.101206389,96.38808001,mango,38400,193400,DHARMAPURI,1017.4,2022.76
33.44619894,53.05980465,5.339556562,98.05089394,mango,92500,59600,DHARMAPURI,1016,2528.99
35.3915464,52.48823147,5.061081874,91.22881052,mango,87400,16900,DHARMAPURI,1015.6,2198.26
31.53356352,53.06009323,5.821106036,98.57025046,mango,20400,21400,DHARMAPURI,1015.1,2146.35
30.7645515,47.93791463,5.956027059,90.38503469,mango,3400,10700,DHARMAPURI,1014.6,1710.66
30.01821337,50.0983181,5.676032581,96.08745082,mango,16600,10700,DHARMAPURI,1012,1570.94
31.32863689,47.59319575,6.524114355,94.67344737,mango,5000,32300,DHARMAPURI,1013.9,1901.68
33.88004781,54.39416048,6.273953676,89.29147581,mango,2400,13200,DHARMAPURI,1016.4,2296.68
28.07802689,54.9640534,6.128167757,97.45373619,mango,2800,4600,DHARMAPURI,1013.2,1578.04
35.53845018,52.94641947,4.934964765,91.54560427,mango,2600,36500,DHARMAPURI,1018.8,3503.01
28.70595247,50.44030129,5.445008416,95.8946444,mango,1400,2900,DHARMAPURI,1016,2573.91
31.48451729,48.77926304,4.525722333,93.17221967,mango,800,800,DHARMAPURI,1018.2,2377
27.69819273,51.41593238,5.403908328,100.7720705,mango,300,400,DHARMAPURI,1028.9,1937.92
30.41235793,52.48100602,6.621623545,93.92375879,mango,3900,3000,DHARMAPURI,1031,3226.35
32.17752026,54.01352682,6.207495815,91.88766069,mango,289700,205700,DHARMAPURI,1031.1,423.43
32.6112614,47.74916499,5.418475257,91.10190759,mango,170500,68100,DHARMAPURI,1028.1,600.69
29.99677232,81.54156612,6.112305667,67.12534492,grapes,178100,81200,DHARMAPURI,1023.9,677.77
30.7280404,82.42614055,6.092241627,68.38135469,grapes,1800,1000,DHARMAPURI,1022.3,1406.36
32.44577836,83.88504863,5.896343436,68.73932528,grapes,300,300,DHARMAPURI,1022.3,859.58
37.46566825,80.65968681,6.15526103,66.83872293,grapes,16900,71800,DHARMAPURI,1022,2633.14
22.03296178,83.74372787,5.732453638,65.34440794,grapes,1800,100,DHARMAPURI,1018.3,2087.67
39.64851881,82.21079946,6.253034534,70.39906054,grapes,494400,23300,DHARMAPURI,1015.8,5796.48
16.77557314,82.75241875,6.106190557,66.76285469,grapes,400,200,DHARMAPURI,1014.7,2247.97
12.14190714,83.56812483,5.647202395,69.63122027,grapes,2900,2800,DHARMAPURI,1012.1,2280.24
12.7567962,81.62497448,6.130310493,66.77844567,grapes,174700,190100,DHARMAPURI,1008.7,751.62
39.04071989,80.18393287,6.499604931,73.88467027,grapes,135300,60800,DHARMAPURI,1008.6,734.04
39.70772192,82.68593454,5.554831977,74.91506217,grapes,87200,24800,DHARMAPURI,1013.5,750.25
9.467960445,82.29335466,5.800242694,66.02765219,grapes,36400,20400,DHARMAPURI,1013.6,688.86
29.58748357,80.91934392,5.570290539,68.06417307,grapes,31300,11600,DHARMAPURI,1019.4,808.9
17.82803682,80.96093443,6.27564088,65.84748763,grapes,27000,40700,DHARMAPURI,1021.2,1298.6
8.825674745,82.89753705,5.536645599,67.235765,grapes,9100,12500,DHARMAPURI,1019.2,1360.29
27.83487131,83.51444973,6.208196881,73.02882766,grapes,400,900,DHARMAPURI,1020.7,1614.56
11.02105378,80.55557235,5.870600622,68.23963161,grapes,5800,8700,DHARMAPURI,1022.8,1629.4
17.5862944,80.84806564,6.334771461,71.4065452,grapes,15500,38000,DHARMAPURI,1021.3,1270.12
19.89363946,82.73366439,5.856575335,69.66256816,grapes,8900,9200,DHARMAPURI,1019.5,112.64
29.93707596,81.77713468,5.898944282,65.52279323,grapes,1000,1000,DHARMAPURI,1020.8,105.53
36.73126647,80.58931938,5.775600435,72.24230804,grapes,7600,5800,DHARMAPURI,1020.4,138.72
20.42094753,81.54185044,5.931101816,66.93065667,grapes,306500,185000,DHARMAPURI,1017.1,126.56
25.51939719,83.98351748,6.2286454,69.17281221,grapes,237000,83000,DHARMAPURI,1017.8,104.79
30.50734778,82.71775569,5.594240603,70.08200379,grapes,170500,79000,DHARMAPURI,1017.5,829.25
18.4269936,80.55625868,5.569230319,69.75734306,grapes,2400,1400,DHARMAPURI,1016,700.58
12.087022,83.59398734,5.93202852,68.66813363,grapes,600,600,DHARMAPURI,1019,701.58
23.60115364,82.48336987,6.423216506,73.23901752,grapes,400,100,DHARMAPURI,1019.5,702.58
12.80000387,81.20876367,6.417500829,67.10439401,grapes,56100,80900,DHARMAPURI,1016.7,1961.55
38.06099482,82.24729637,6.234904253,65.70148216,grapes,5000,200,DHARMAPURI,1018.1,2192.46
39.06555518,82.03812973,6.000573725,69.30772897,grapes,867700,31900,DHARMAPURI,1016.2,1918.3
33.78372897,81.16314317,5.685102769,74.53557341,grapes,2900,2700,DHARMAPURI,1024.3,3690.54
16.76201707,82.00335557,5.662140095,73.28712806,grapes,31200,129900,DHARMAPURI,1024.1,2795.8
35.89307536,82.66850729,6.358186848,66.53946559,grapes,178400,82700,DHARMAPURI,1023.7,2559.47
21.01245395,81.17931863,6.119495295,66.38448261,grapes,114600,28200,DHARMAPURI,1022.7,2023.76
10.89875873,80.01639435,6.207600783,68.69420397,grapes,33700,24700,DHARMAPURI,1023,2529.99
16.36251869,83.00471609,6.48754639,71.55665483,grapes,9000,9300,DHARMAPURI,1022.5,2199.26
20.28370163,81.32235739,5.81717753,71.06611222,grapes,18900,10700,DHARMAPURI,1024.1,2147.35
25.11108456,83.25447587,6.325480034,73.01026829,grapes,8800,20000,DHARMAPURI,1022.9,1711.66
33.4641162,83.86742974,5.562790949,67.92204319,grapes,1000,5900,DHARMAPURI,1021.7,1571.94
11.7976469,80.86325389,6.487369687,65.06962486,grapes,1700,3000,DHARMAPURI,1017.4,1902.68
11.36300891,80.03100049,6.116982944,71.18289431,grapes,3000,4600,DHARMAPURI,1015.2,1961.55
25.23542319,80.68700527,5.695792761,67.03840888,grapes,5700,19700,DHARMAPURI,1008.6,2192.46
15.99050693,81.23966573,5.734317007,74.40198861,grapes,5100,6400,DHARMAPURI,1015.3,1918.3
22.4359017,80.18612085,6.329499832,65.3973168,grapes,300,300,DHARMAPURI,1022.2,3690.54
34.76086052,81.03544763,6.167013532,65.70430027,grapes,5600,200,DHARMAPURI,1027.1,2795.8
31.11047251,83.34010951,5.653776058,71.43001582,grapes,4900,3800,DHARMAPURI,1031.9,2559.47
28.57828803,80.95628959,5.840256272,73.34232097,grapes,171300,150900,DHARMAPURI,1032.5,2023.76
41.18664903,81.01783402,5.539980812,68.68895899,grapes,118200,56200,DHARMAPURI,1030.9,2529.99
27.02766138,83.17093908,5.833302165,70.95666003,grapes,174400,74900,DHARMAPURI,1025.9,2199.26
21.19339319,82.33098331,6.399433771,74.62834921,grapes,3400,1800,DHARMAPURI,1019.2,2147.35
10.38004759,83.44518113,6.138958698,67.3917379,grapes,400,400,DHARMAPURI,1012.6,1711.66
31.3115978,82.56407013,5.972850838,65.01095312,grapes,400,100,DHARMAPURI,1005.1,1571.94
20.46657776,80.97598029,6.456079585,71.29813872,grapes,15300,61600,DHARMAPURI,1008.5,1902.68
29.36947679,81.53996362,6.336426667,66.13442813,grapes,599400,25100,DHARMAPURI,1020.8,2297.68
10.72302459,80.02130636,6.425419926,65.2982112,grapes,2500,2300,DHARMAPURI,1024,1579.04
14.97846952,80.49979873,6.294395676,71.63437433,grapes,28400,111700,DHARMAPURI,1025.5,3504.01
15.3246651,81.67215994,6.477768039,71.60102999,grapes,214300,90800,DHARMAPURI,1025.2,2574.91
18.73932187,81.12109244,5.931538447,73.55807954,grapes,107500,32600,DHARMAPURI,1024.4,2378
19.3642553,83.36094029,5.980598579,67.15094741,grapes,49300,26200,DHARMAPURI,1022.2,1938.92
41.20733624,81.61051026,6.389783283,65.90227462,grapes,6000,17800,DHARMAPURI,1020.4,3227.35
33.34214482,82.51034633,5.693287415,70.68098614,grapes,14900,9400,DHARMAPURI,1019.7,424.43
23.81995682,80.12211649,6.00299607,67.2739864,grapes,3200,17100,DHARMAPURI,1013.8,601.69
40.66012294,81.24995984,6.372959542,74.03030056,grapes,900,6200,DHARMAPURI,1013.5,678.77
11.82768186,80.2827185,5.510924849,74.10225057,grapes,2700,4200,DHARMAPURI,1015,1407.36
13.28504331,83.54193816,5.69945282,65.80006004,grapes,3400,4400,DHARMAPURI,1020.5,860.58
35.83089092,83.32560104,5.778594403,73.67984885,grapes,5100,18200,DHARMAPURI,1023.5,2634.14
26.18159716,81.03886263,6.315586313,66.05911698,grapes,300,200,DHARMAPURI,1021,2088.67
24.57558351,80.70695797,5.971813006,69.706113,grapes,2500,4100,DHARMAPURI,1018.8,5797.48
29.67229086,83.71498986,5.891195653,66.48490371,grapes,200,200,DHARMAPURI,1007.8,2248.97
39.37102553,81.25353895,6.129812716,74.08101744,grapes,200,200,DHARMAPURI,1009,2281.24
17.66558428,82.92903419,6.313085601,69.8671263,grapes,8000,300,DHARMAPURI,1025.3,752.62
24.06679352,82.66396666,6.053662544,69.81855775,grapes,7300,5700,DHARMAPURI,1029.9,735.04
15.31413469,80.09711412,5.804799142,74.82144653,grapes,164400,102500,DHARMAPURI,1028.4,751.25
21.77466746,80.54942557,6.400719746,69.39630398,grapes,300,200,DHARMAPURI,1028.6,689.86
26.91624843,80.76838926,5.953966361,69.30927185,grapes,178900,65000,DHARMAPURI,1027.7,809.9
41.65602996,82.22118237,5.609255992,74.19664838,grapes,140400,68400,DHARMAPURI,1019.4,1299.6
17.98667801,81.17712085,5.777271492,72.37127689,grapes,1700,900,DHARMAPURI,1008.8,1361.29
29.12033769,82.79092939,5.682395429,68.8503047,grapes,700,700,DHARMAPURI,1011.6,1615.56
34.38922481,83.18392806,5.863996687,71.03001556,grapes,1300,200,DHARMAPURI,1014.7,1630.4
41.36106301,82.79782954,6.444373116,69.92107482,grapes,6900,43300,DHARMAPURI,1020,1271.12
35.12158265,82.26890793,5.550832178,69.71518491,grapes,514900,21100,DHARMAPURI,1022.1,113.64
19.6491772,80.15215777,6.107741788,73.69529586,grapes,3200,2600,DHARMAPURI,1028.6,106.53
16.27852801,82.94270065,5.620745638,66.57462809,grapes,106200,132000,DHARMAPURI,1033.2,139.72
21.11903604,80.63399198,6.349875906,69.27779761,grapes,185700,78200,DHARMAPURI,1032.9,127.56
19.2077707,82.9042841,6.484323189,66.83113717,grapes,113500,32300,DHARMAPURI,1030.7,105.79
25.96308415,82.57813624,5.838748311,70.31782647,grapes,36000,27300,DHARMAPURI,1027.8,830.25
25.67385024,81.6212135,6.29099842,74.10919422,grapes,5700,13200,DHARMAPURI,1024.2,701.58
41.94865736,81.15595212,5.638328481,73.06862952,grapes,21600,9800,DHARMAPURI,1015.6,702.58
11.18994268,80.8084305,6.415555956,66.34234944,grapes,15000,20100,DHARMAPURI,1017.8,703.58
17.5438296,82.94703302,6.323722572,73.77063744,grapes,3200,5100,DHARMAPURI,1010.6,1962.55
13.05809741,80.28297993,5.757009965,70.75633584,grapes,1400,2100,DHARMAPURI,1008.5,2193.46
9.724457611,83.74765639,6.158689406,74.46411148,grapes,2800,5600,DHARMAPURI,1010.2,1919.3
27.92004934,82.93262435,5.733539807,69.92092839,grapes,500,1500,DHARMAPURI,1021.6,3691.54
9.535585543,80.73112694,5.908724337,69.44115171,grapes,8900,19300,DHARMAPURI,1027.2,2796.8
13.42988625,80.06633966,6.361141107,71.40043037,grapes,1700,2000,DHARMAPURI,1022.8,2560.47
9.851242629,80.22631717,5.96537863,68.42802444,grapes,1200,900,DHARMAPURI,1017.8,2024.76
24.97256132,82.72828653,6.476757723,66.70016285,grapes,900,500,DHARMAPURI,1023.2,2530.99
27.23708304,82.94573346,6.224542938,70.42508897,grapes,13800,10700,DHARMAPURI,1027.3,2200.26
18.70679077,83.4795292,6.209928251,66.5964488,grapes,184800,120000,DHARMAPURI,1030.3,2148.35
9.949929082,82.55138983,5.841138354,66.00817551,grapes,12100,6100,DHARMAPURI,1030,1712.66
26.47330219,80.92254421,6.283818329,53.65742581,watermelon,280200,92900,DHARMAPURI,1028.3,1572.94
25.18780042,83.44621709,6.818261383,46.87420883,watermelon,382100,162000,DHARMAPURI,1025.5,1903.68
25.29954705,81.77527562,6.37620108,57.04147057,watermelon,9800,5500,DHARMAPURI,1016.8,1962.55
24.74631269,88.30866319,6.581587932,57.95826144,watermelon,2300,3900,DHARMAPURI,1010.8,2193.46
26.58740671,81.32563243,6.932739726,41.87540028,watermelon,700,600,DHARMAPURI,1012.3,1919.3
24.53442564,88.989272,6.140099215,49.11618732,watermelon,30600,43100,DHARMAPURI,1020.1,3691.54
26.0713757,88.7285657,6.467095849,57.79652846,watermelon,663000,25600,DHARMAPURI,1024.6,2796.8
25.96534238,89.77076659,6.849471704,59.46338556,watermelon,2500,3200,DHARMAPURI,1026.3,2560.47
26.22338015,85.34866045,6.512196212,54.60159289,watermelon,97100,118600,DHARMAPURI,1025.5,2024.76
24.41311871,89.81574032,6.039584629,44.07843475,watermelon,367000,179000,DHARMAPURI,1022.5,2530.99
26.49195283,80.04678201,6.057697106,57.72799157,watermelon,181500,48000,DHARMAPURI,1020.3,2200.26
24.04355803,84.18406764,6.423898762,53.78929956,watermelon,99400,40400,DHARMAPURI,1015.8,2148.35
25.5421695,83.31883376,6.936997681,57.57343233,watermelon,3200,3200,DHARMAPURI,1015.9,1712.66
26.74550678,83.9195902,6.251286661,40.794305,watermelon,24500,11400,DHARMAPURI,1010.6,1572.94
25.7131428,80.22972777,6.190015912,43.08961827,watermelon,18500,31000,DHARMAPURI,1020.7,1903.68
25.76484262,84.1726996,6.681606702,44.22066914,watermelon,3700,6000,DHARMAPURI,1023.6,2298.68
26.79489868,89.64815231,6.51075991,57.74091817,watermelon,2700,3600,DHARMAPURI,1016.5,1580.04
24.9004602,89.73524177,6.770278088,57.44942094,watermelon,1800,3300,DHARMAPURI,1017.7,3505.01
26.80750629,88.22874955,6.429788073,58.79889057,watermelon,8100,17600,DHARMAPURI,1022.9,2575.91
25.11189154,80.02621335,6.209888345,44.20656987,watermelon,200,100,DHARMAPURI,1024.9,2379
26.2148837,87.6883982,6.419052193,59.65590798,watermelon,2100,4200,DHARMAPURI,1025.1,1939.92
24.9103226,86.97190046,6.237861736,49.48575692,watermelon,400,300,DHARMAPURI,1024.2,3228.35
25.79448878,84.26830701,6.762471629,56.45229202,watermelon,400,400,DHARMAPURI,1016.9,425.43
25.26931156,87.55055105,6.612847999,40.12650421,watermelon,700,300,DHARMAPURI,1015,602.69
25.76402693,87.5931128,6.704688865,46.05122728,watermelon,700,100,DHARMAPURI,1010.3,679.77
25.85483596,89.13163965,6.049609892,46.85176955,watermelon,100,100,DHARMAPURI,1001.3,1408.36
24.33528185,81.44030363,6.762030215,48.32113628,watermelon,2000,1400,DHARMAPURI,1012.5,861.58
25.37601283,80.99313508,6.65398725,57.23028471,watermelon,175400,112400,DHARMAPURI,1022,2635.14
24.86094646,85.05318563,6.738030547,55.29563514,watermelon,7700,4300,DHARMAPURI,1020.4,2089.67
24.71885473,88.94568335,6.095689937,48.45978627,watermelon,242100,89000,DHARMAPURI,1015.3,5798.48
24.21495706,84.20576992,6.538006356,48.01138482,watermelon,393700,162000,DHARMAPURI,1005.7,2249.97
25.81692236,82.043255,6.377427122,54.82963379,watermelon,10500,5500,DHARMAPURI,1004.1,2282.24
24.47018505,84.16390229,6.417011754,57.26773002,watermelon,1800,2600,DHARMAPURI,1012.9,753.62
24.13078816,84.84494575,6.649086972,51.19470197,watermelon,500,600,DHARMAPURI,1019.6,736.04
26.1793464,86.52258079,6.25933595,49.43050977,watermelon,200,100,DHARMAPURI,1020.5,752.25
26.17668721,86.7295205,6.121168559,53.33484977,watermelon,33600,53100,DHARMAPURI,1023.2,690.86
26.03867719,84.6378378,6.031424482,44.3993381,watermelon,943000,39900,DHARMAPURI,1019.9,810.9
26.53259325,82.39053979,6.835268184,54.30660782,watermelon,1300,1500,DHARMAPURI,1007.7,1300.6
26.81938687,87.8274604,6.551750306,46.06193778,watermelon,89800,101200,DHARMAPURI,1014.3,1362.29
25.50405534,81.40297428,6.940236218,48.47833278,watermelon,308200,127700,DHARMAPURI,1018,1616.56
26.20234499,80.38266489,6.87606733,56.47941847,watermelon,160700,45600,DHARMAPURI,1023.1,1631.4
25.13735887,89.28272716,6.457216535,43.52897517,watermelon,44300,39500,DHARMAPURI,1022.5,1272.12
25.92030221,83.47202566,6.921847888,42.10681516,watermelon,8300,6800,DHARMAPURI,1021.5,114.64
26.6634609,89.98405233,6.881425746,57.40847165,watermelon,13600,7900,DHARMAPURI,1019.1,107.53
24.06731461,81.64075303,6.915717008,51.75212401,watermelon,8600,18200,DHARMAPURI,1000.8,140.72
24.6774157,82.75411437,6.206247494,57.05709413,watermelon,400,1100,DHARMAPURI,1008.1,128.56
26.11440416,87.64081095,6.29542477,58.48160844,watermelon,900,1300,DHARMAPURI,1008.8,106.79
26.81530456,87.65694462,6.399669044,55.74073582,watermelon,900,2500,DHARMAPURI,1017.4,831.25
25.15623099,80.27525115,6.862157042,55.49541453,watermelon,2900,3000,DHARMAPURI,1023.6,702.58
25.2801372,83.15393658,6.224066378,49.29456609,watermelon,5700,11700,DHARMAPURI,1021.7,703.58
26.22005978,80.90127035,6.093814669,49.08553937,watermelon,2400,2400,DHARMAPURI,1022,704.58
24.92093261,80.61750795,6.291540278,50.55710813,watermelon,200,200,DHARMAPURI,1015.2,1963.55
26.21667586,81.01009354,6.32281728,54.65423596,watermelon,200,100,DHARMAPURI,1011.9,2194.46
26.81383586,87.21986949,6.873283991,51.70497792,watermelon,4200,2900,DHARMAPURI,1020.6,1920.3
24.31334971,87.47409052,6.074209622,48.11248366,watermelon,206200,115300,DHARMAPURI,1022.9,3692.54
24.29105004,88.04541346,6.49889585,51.26046418,watermelon,1100,800,DHARMAPURI,1018.2,2797.8
